dgp,sigma,prevalence,n,estimand,design,estimator,AV,min_pi,max_pi,max_weight,cv_weights,n_certainty,sd_size,AV_fixed_hajek,nh
STRATCAP,1.5,0.7,400,rate,ST-PROP,EXP,178206.95177661258,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,1.5,0.7,400,rate,ST-EQD,EXP,511817.5979052273,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,1.5,0.7,400,rate,PPS-A,HT,2459949.5698114056,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,1956850.5058054049,
STRATCAP,1.5,0.7,400,rate,RA-OR,HT,676543.3204615994,0.018258161103334766,0.02404612078106986,54.77002828161894,0.11346990301104333,0.0,19.796222963123196,196750.6662714677,
STRATCAP,1.5,0.7,400,rate,DEF-0.25-OR,HT,681764.5502134864,0.01956454027583369,0.021011530195267462,51.11288003200411,0.028984758282764176,0.0,19.798816952670563,201684.87402105797,
STRATCAP,1.5,0.7,400,rate,DEF-0.5-OR,HT,678826.1006739177,0.019129080551667385,0.022023060390534928,52.276427886798515,0.05749586144674804,0.0,19.79829818195043,198858.8709466008,
STRATCAP,1.5,0.7,400,rate,DEF-0.75-OR,HT,677105.9032594359,0.018693620827501076,0.023034590585802397,53.49418441872173,0.08562863373911753,0.0,19.797433533875004,197234.34565507976,
STRATCAP,1.5,0.7,400,rate,EQ-P,DIFF-OR,178122.95220694348,0.02,0.02,50.0,0.0,0.0,19.798989873223334,178114.04605933308,
STRATCAP,1.5,0.7,400,rate,SRSWOR,DIFF-OR,178122.95220694345,,,,,,,,
STRATCAP,1.5,0.7,400,rate,RA-OR,DIFF-OR,159240.34805349336,0.0020960343715347037,0.02449422310346963,477.09141299424687,0.6433669219771165,0.0,19.775554052464454,159231.47966656345,
STRATCAP,1.5,0.7,400,dollars,EQ-P,HT,921164740983.2224,0.02,0.02,50.0,0.0,0.0,19.798989873223334,725050104380.421,
STRATCAP,1.5,0.7,400,dollars,SRSWOR,EXP,725086358698.356,,,,,,,,
STRATCAP,1.5,0.7,400,dollars,ST-PROP,EXP,139296670476.2718,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]"
STRATCAP,1.5,0.7,400,dollars,ST-EQD,EXP,47646254453.892105,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]"
STRATCAP,1.5,0.7,400,dollars,PPS-A,HT,209130858582.40216,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,27147216090.07733,
STRATCAP,1.5,0.7,400,dollars,RA-OR,HT,206991230661.37598,5.3022716536521253e-05,0.8086347284254672,18859.84093838751,2.0130105547137362,0.0,19.149309817267884,25232782745.85022,
STRATCAP,1.5,0.7,400,dollars,DEF-0.25-OR,HT,382634556656.3856,0.01501325567913413,0.2171586821063668,66.60780455433326,0.293996207510167,0.0,19.75901070789874,192449342044.93854,
STRATCAP,1.5,0.7,400,dollars,DEF-0.5-OR,HT,275799073721.2528,0.01002651135826826,0.41431736421273363,99.73558741100514,0.5520343836331014,0.0,19.63858489350564,89962549985.48318,
STRATCAP,1.5,0.7,400,dollars,DEF-0.75-OR,HT,227189010352.9088,0.005039767037402391,0.6114760463191005,198.42187001473434,0.8972639658210089,0.0,19.43621715750555,44170120819.49237,
STRATCAP,1.5,0.7,400,dollars,EQ-P,DIFF-OR,18338324910.24252,0.02,0.02,50.0,0.0,0.0,19.798989873223334,18337407993.997005,
STRATCAP,1.5,0.7,400,dollars,SRSWOR,DIFF-OR,18338324910.242523,,,,,,,,
STRATCAP,1.5,0.7,400,dollars,RA-OR,DIFF-OR,13539822656.754753,0.00013916394296944548,0.13789987780890398,7185.7693786353675,1.0353930359849832,0.0,19.729193232158757,13538920383.904926,
