dgp,sigma,prevalence,n,estimand,design,estimator,AV,min_pi,max_pi,max_weight,cv_weights,n_certainty,sd_size,AV_fixed_hajek,nh,de,AV_srs,AV_eqp,rel_SRSWOR,rel_EQP,relfix_SRSWOR
MAIN,0.0,0.05,400,dollars,DEF-0.75-OR,HT,13019071852.894436,0.0050488869308481,0.5711026633672035,198.0634570939,0.8337664922857715,0.0,19.48818433485122,12414211343.879528,,DEF-0.75-OR/HT,46602865055.40563,47238823537.80994,0.2793620486083035,0.27560110260734955,0.26638300733485826
MAIN,0.0,0.05,400,dollars,EQ-P,DIFF-OR,44876882360.91945,0.02,0.02,50.0,0.0,0.0,19.798989873223334,44874638516.80139,,EQ-P/DIFF-OR,46602865055.40563,47238823537.80994,0.9629640217949222,0.9500000000000002,0.9629158735938322
MAIN,0.0,0.05,400,dollars,SRSWOR,DIFF-OR,44876882360.91946,,,,,,,,,SRSWOR/DIFF-OR,46602865055.40563,47238823537.80994,0.9629640217949224,0.9500000000000004,
MAIN,0.0,0.05,400,dollars,RA-OR,DIFF-OR,11415625716.350271,6.518257446423343e-05,0.7548035511562712,15341.52353170269,1.7774773876602563,0.0,19.242976377272033,11413962496.70448,,RA-OR/DIFF-OR,46602865055.40563,47238823537.80994,0.24495544861412188,0.24165770570499515,0.24491975939965377
MAIN,0.0,0.25,100,rate,EQ-P,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,EQ-P/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
MAIN,0.0,0.25,100,rate,SRSWOR,EXP,746250.0000000001,,,,,,,,,SRSWOR/EXP,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,
MAIN,0.0,0.25,100,rate,ST-PROP,EXP,746724.7834292763,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,746250.0000000001,995000.0000000002,1.0006362257008725,0.7504771692756544,
MAIN,0.0,0.25,100,rate,ST-EQD,EXP,1691047.6312499996,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,746250.0000000001,995000.0000000002,2.266060477386934,1.6995453580402002,
MAIN,0.0,0.25,100,rate,PPS-A,HT,4154425.863643532,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,3902199.290308915,,PPS-A/HT,746250.0000000001,995000.0000000002,5.567069834028183,4.175302375521137,5.229077775958344
MAIN,0.0,0.25,100,rate,RA-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,RA-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
MAIN,0.0,0.25,100,rate,DEF-0.25-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,DEF-0.25-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
MAIN,0.0,0.25,100,rate,DEF-0.5-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,DEF-0.5-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
MAIN,0.0,0.25,100,rate,DEF-0.75-OR,HT,995000.0000000002,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000003,,DEF-0.75-OR/HT,746250.0000000001,995000.0000000002,1.3333333333333335,1.0,0.9999500000000003
MAIN,0.0,0.25,100,rate,EQ-P,DIFF-OR,746250.0000000001,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000001,,EQ-P/DIFF-OR,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,0.99995
MAIN,0.0,0.25,100,rate,SRSWOR,DIFF-OR,746250.0000000001,,,,,,,,,SRSWOR/DIFF-OR,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,
MAIN,0.0,0.25,100,rate,RA-OR,DIFF-OR,746250.0000000001,0.005,0.005,200.0,0.0,0.0,9.974968671630002,746212.6875000001,,RA-OR/DIFF-OR,746250.0000000001,995000.0000000002,1.0,0.7499999999999999,0.99995
MAIN,0.0,0.25,100,dollars,EQ-P,HT,959237335104.5082,0.005,0.005,200.0,0.0,0.0,9.974968671630002,894623347619.6112,,EQ-P/HT,894668081023.6625,959237335104.5082,1.0721711833141143,1.0,0.9999499999999999
MAIN,0.0,0.25,100,dollars,SRSWOR,EXP,894668081023.6625,,,,,,,,,SRSWOR/EXP,894668081023.6625,959237335104.5082,1.0,0.9326868839255398,
MAIN,0.0,0.25,100,dollars,ST-PROP,EXP,815755225417.6707,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,894668081023.6625,959237335104.5082,0.9117965005349233,0.8504206368581293,
MAIN,0.0,0.25,100,dollars,ST-EQD,EXP,229204344706.45337,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,894668081023.6625,959237335104.5082,0.2561892500336013,0.2389443533090606,
MAIN,0.0,0.25,100,dollars,PPS-A,HT,254789826797.7887,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,191059050205.34747,,PPS-A/HT,894668081023.6625,959237335104.5082,0.2847869865953672,0.2656170871101775,0.21355299720399243
MAIN,0.0,0.25,100,dollars,RA-OR,HT,254789826797.78864,1.629564361605836e-05,0.1887008877890678,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,191059050205.3474,,RA-OR/HT,894668081023.6625,959237335104.5082,0.28478698659536716,0.26561708711017745,0.21355299720399237
MAIN,0.0,0.25,100,dollars,DEF-0.25-OR,HT,433115092921.6834,0.003754073910904,0.0509252219472669,266.377280717734,0.2762640542931927,0.0,9.970717309768313,368886701736.4323,,DEF-0.25-OR/HT,894668081023.6625,959237335104.5082,0.4841070136604418,0.45152026205745616,0.4123168240386525
MAIN,0.0,0.25,100,dollars,DEF-0.5-OR,HT,324334972146.4542,0.002508147821808,0.0968504438945339,398.7005834764307,0.5175741825262512,0.0,9.95795233395169,260382123293.9618,,DEF-0.5-OR/HT,894668081023.6625,959237335104.5082,0.36251988757144016,0.3381175443000435,0.29103768069610514
MAIN,0.0,0.25,100,dollars,DEF-0.75-OR,HT,274842301406.1979,0.001262221732712,0.1427756658418008,792.2538283755999,0.8337664922857715,0.0,9.93664093352584,211055510112.6168,,DEF-0.75-OR/HT,894668081023.6625,959237335104.5082,0.3072002983405069,0.2865216890002035,0.235903699471575
MAIN,0.0,0.25,100,dollars,EQ-P,DIFF-OR,719428001328.3811,0.005,0.005,200.0,0.0,0.0,9.974968671630002,719392029928.3147,,EQ-P/DIFF-OR,894668081023.6625,959237335104.5082,0.8041283874855858,0.75,0.8040881810662115
MAIN,0.0,0.25,100,dollars,SRSWOR,DIFF-OR,719428001328.381,,,,,,,,,SRSWOR/DIFF-OR,894668081023.6625,959237335104.5082,0.8041283874855857,0.7499999999999999,
MAIN,0.0,0.25,100,dollars,RA-OR,DIFF-OR,191092370098.3415,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,191059050205.34744,,RA-OR/DIFF-OR,894668081023.6625,959237335104.5082,0.2135902399465254,0.1992128153326331,0.2135529972039924
MAIN,0.0,0.25,400,rate,EQ-P,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,EQ-P/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
MAIN,0.0,0.25,400,rate,SRSWOR,EXP,183750.00000000003,,,,,,,,,SRSWOR/EXP,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,
MAIN,0.0,0.25,400,rate,ST-PROP,EXP,183755.389112682,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,183750.00000000003,245000.0000000001,1.0000293285043917,0.7500219963782936,
MAIN,0.0,0.25,400,rate,ST-EQD,EXP,419949.4078124999,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,183750.00000000003,245000.0000000001,2.285438954081632,1.7140792155612234,
MAIN,0.0,0.25,400,rate,PPS-A,HT,1034856.4659108828,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,970006.03300797,,PPS-A/HT,183750.00000000003,245000.0000000001,5.631871923324532,4.223903942493398,5.2789443973222845
MAIN,0.0,0.25,400,rate,RA-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,RA-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
MAIN,0.0,0.25,400,rate,DEF-0.25-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,DEF-0.25-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
MAIN,0.0,0.25,400,rate,DEF-0.5-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,DEF-0.5-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
MAIN,0.0,0.25,400,rate,DEF-0.75-OR,HT,245000.0000000001,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,DEF-0.75-OR/HT,183750.00000000003,245000.0000000001,1.3333333333333337,1.0,0.99995
MAIN,0.0,0.25,400,rate,EQ-P,DIFF-OR,183750.00000000003,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,EQ-P/DIFF-OR,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,0.99995
MAIN,0.0,0.25,400,rate,SRSWOR,DIFF-OR,183750.00000000003,,,,,,,,,SRSWOR/DIFF-OR,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,
MAIN,0.0,0.25,400,rate,RA-OR,DIFF-OR,183750.00000000003,0.02,0.02,50.0,0.0,0.0,19.798989873223334,183740.81250000003,,RA-OR/DIFF-OR,183750.00000000003,245000.0000000001,1.0,0.7499999999999999,0.99995
MAIN,0.0,0.25,400,dollars,EQ-P,HT,236194117689.04977,0.02,0.02,50.0,0.0,0.0,19.798989873223334,220284140871.16055,,EQ-P/HT,220295155628.942,236194117689.04977,1.0721711833141148,1.0,0.9999500000000001
MAIN,0.0,0.25,400,dollars,SRSWOR,EXP,220295155628.942,,,,,,,,,SRSWOR/EXP,220295155628.942,236194117689.04977,1.0,0.9326868839255396,
MAIN,0.0,0.25,400,dollars,ST-PROP,EXP,183308173859.48895,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,220295155628.942,236194117689.04977,0.8321026095019869,0.7760911899627182,
MAIN,0.0,0.25,400,dollars,ST-EQD,EXP,54467454715.37149,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,220295155628.942,236194117689.04977,0.24724762811904363,0.23060461982833141,
MAIN,0.0,0.25,400,dollars,PPS-A,HT,60082240612.36988,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.57033,,PPS-A/HT,220295155628.942,236194117689.04977,0.2727351876659987,0.25437653232104757,0.20452158827523062
MAIN,0.0,0.25,400,dollars,RA-OR,HT,60082240612.36987,6.518257446423344e-05,0.7548035511562712,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.57033,,RA-OR/HT,220295155628.942,236194117689.04977,0.27273518766599864,0.2543765323210475,0.20452158827523062
MAIN,0.0,0.25,400,dollars,DEF-0.25-OR,HT,104663557143.34357,0.015016295643616,0.2037008877890678,66.5943201794335,0.2762640542931927,0.0,19.764697284325297,89137852612.117,,DEF-0.25-OR/HT,220295155628.942,236194117689.04977,0.47510603147186525,0.44312516402772334,0.40462920011848974
MAIN,0.0,0.25,400,dollars,DEF-0.5-OR,HT,77468526949.53625,0.0100325912872321,0.3874017755781356,99.67514586910768,0.5175741825262512,0.0,19.661460651845335,62217252711.42398,,DEF-0.5-OR/HT,220295155628.942,236194117689.04977,0.35165787794272574,0.3279866903862686,0.2824267857084461
MAIN,0.0,0.25,400,dollars,DEF-0.75-OR,HT,65095359264.47218,0.0050488869308481,0.5711026633672034,198.0634570939,0.8337664922857715,0.0,19.488184334851216,50011023947.334496,,DEF-0.75-OR/HT,220295155628.942,236194117689.04977,0.29549156030519663,0.2756011026073495,0.22701826467564926
MAIN,0.0,0.25,400,dollars,EQ-P,DIFF-OR,177145588266.7873,0.02,0.02,50.0,0.0,0.0,19.798989873223334,177136730987.37396,,EQ-P/DIFF-OR,220295155628.942,236194117689.04977,0.8041283874855858,0.7499999999999999,0.8040881810662116
MAIN,0.0,0.25,400,dollars,SRSWOR,DIFF-OR,177145588266.78726,,,,,,,,,SRSWOR/DIFF-OR,220295155628.942,236194117689.04977,0.8041283874855857,0.7499999999999997,
MAIN,0.0,0.25,400,dollars,RA-OR,DIFF-OR,45061680459.277405,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,45055115118.570335,,RA-OR/DIFF-OR,220295155628.942,236194117689.04977,0.204551390749499,0.19078239924078563,0.20452158827523068
MAIN,0.0,0.7,100,rate,EQ-P,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,EQ-P/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
MAIN,0.0,0.7,100,rate,SRSWOR,EXP,835799.9999999999,,,,,,,,,SRSWOR/EXP,835799.9999999999,2786000.0000000005,1.0,0.29999999999999993,
MAIN,0.0,0.7,100,rate,ST-PROP,EXP,836331.7574407895,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,835799.9999999999,2786000.0000000005,1.000636225700873,0.30019086771026177,
MAIN,0.0,0.7,100,rate,ST-EQD,EXP,1893973.347,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,835799.9999999999,2786000.0000000005,2.2660604773869353,0.6798181432160804,
MAIN,0.0,0.7,100,rate,PPS-A,HT,11632392.418201886,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,9655190.306929218,,PPS-A/HT,835799.9999999999,2786000.0000000005,13.917674585070456,4.175302375521135,11.552034346648982
MAIN,0.0,0.7,100,rate,RA-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,RA-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
MAIN,0.0,0.7,100,rate,DEF-0.25-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,DEF-0.25-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
MAIN,0.0,0.7,100,rate,DEF-0.5-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,DEF-0.5-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
MAIN,0.0,0.7,100,rate,DEF-0.75-OR,HT,2786000.0000000005,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999997,,DEF-0.75-OR/HT,835799.9999999999,2786000.0000000005,3.3333333333333344,1.0,0.9999499999999998
MAIN,0.0,0.7,100,rate,EQ-P,DIFF-OR,835799.9999999995,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999995,,EQ-P/DIFF-OR,835799.9999999999,2786000.0000000005,0.9999999999999996,0.29999999999999977,0.9999499999999996
MAIN,0.0,0.7,100,rate,SRSWOR,DIFF-OR,835799.9999999999,,,,,,,,,SRSWOR/DIFF-OR,835799.9999999999,2786000.0000000005,1.0,0.29999999999999993,
MAIN,0.0,0.7,100,rate,RA-OR,DIFF-OR,835799.9999999995,0.005,0.005,200.0,0.0,0.0,9.974968671630002,835758.2099999995,,RA-OR/DIFF-OR,835799.9999999999,2786000.0000000005,0.9999999999999996,0.29999999999999977,0.9999499999999996
MAIN,0.0,0.7,100,dollars,EQ-P,HT,2685864538292.623,0.005,0.005,200.0,0.0,0.0,9.974968671630002,2179532604219.477,,EQ-P/HT,2179641586298.7915,2685864538292.623,1.232250547601929,1.0,0.9999500000000002
MAIN,0.0,0.7,100,dollars,SRSWOR,EXP,2179641586298.7915,,,,,,,,,SRSWOR/EXP,2179641586298.7915,2685864538292.623,1.0,0.8115232749915108,
MAIN,0.0,0.7,100,dollars,ST-PROP,EXP,1153520281934.1836,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,2179641586298.7915,2685864538292.623,0.5292247538242995,0.4294782054300716,
MAIN,0.0,0.7,100,dollars,ST-EQD,EXP,319956731970.6012,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,2179641586298.7915,2685864538292.623,0.14679327738186246,0.11912616120766628,
MAIN,0.0,0.7,100,dollars,PPS-A,HT,713411515033.8083,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.9892,,PPS-A/HT,2179641586298.7915,2685864538292.623,0.3273068010439455,0.2656170871101775,0.09817491902113826
MAIN,0.0,0.7,100,dollars,RA-OR,HT,713411515033.8083,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.9892,,RA-OR/HT,2179641586298.7915,2685864538292.623,0.3273068010439455,0.2656170871101775,0.09817491902113826
MAIN,0.0,0.7,100,dollars,DEF-0.25-OR,HT,1212722260180.7136,0.003754073910904,0.0509252219472669,266.377280717734,0.2762640542931926,0.0,9.970717309768313,709408199495.3988,,DEF-0.25-OR/HT,2179641586298.7915,2685864538292.623,0.5563860901736668,0.45152026205745616,0.32547011580010804
MAIN,0.0,0.7,100,dollars,DEF-0.5-OR,HT,908137922010.072,0.002508147821808,0.0968504438945338,398.7005834764307,0.5175741825262512,0.0,9.95795233395169,406979422340.1229,,DEF-0.5-OR/HT,2179641586298.7915,2685864538292.623,0.41664552911754815,0.33811754430004354,0.1867185067941409
MAIN,0.0,0.7,100,dollars,DEF-0.75-OR,HT,769558443937.3542,0.001262221732712,0.1427756658418008,792.2538283755999,0.8337664922857714,0.0,9.93664093352584,269697635159.85315,,DEF-0.75-OR/HT,2179641586298.7915,2685864538292.623,0.3530665081703304,0.2865216890002035,0.12373485478308462
MAIN,0.0,0.7,100,dollars,EQ-P,DIFF-OR,805759361487.7864,0.005,0.005,200.0,0.0,0.0,9.974968671630002,805719073519.712,,EQ-P/DIFF-OR,2179641586298.7915,2685864538292.623,0.36967516428057845,0.2999999999999998,0.36965668052236444
MAIN,0.0,0.7,100,dollars,SRSWOR,DIFF-OR,805759361487.7863,,,,,,,,,SRSWOR/DIFF-OR,2179641586298.7915,2685864538292.623,0.3696751642805784,0.29999999999999977,
MAIN,0.0,0.7,100,dollars,RA-OR,DIFF-OR,214023454510.14233,1.629564361605836e-05,0.1887008877890678,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,213986136229.989,,RA-OR/DIFF-OR,2179641586298.7915,2685864538292.623,0.09819204031318357,0.07968512613305319,0.09817491902113817
MAIN,0.0,0.7,400,rate,EQ-P,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,,EQ-P/HT,205799.99999999997,686000.0000000002,3.333333333333335,1.0,0.9999500000000013
MAIN,0.0,0.7,400,rate,SRSWOR,EXP,205799.99999999997,,,,,,,,,SRSWOR/EXP,205799.99999999997,686000.0000000002,1.0,0.2999999999999999,
MAIN,0.0,0.7,400,rate,ST-PROP,EXP,205806.03580620376,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,205799.99999999997,686000.0000000002,1.0000293285043915,0.30000879855131735,
MAIN,0.0,0.7,400,rate,ST-EQD,EXP,470343.3367499999,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,205799.99999999997,686000.0000000002,2.2854389540816324,0.6856316862244894,
MAIN,0.0,0.7,400,rate,PPS-A,HT,2897598.1045504715,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,2389236.143878749,,PPS-A/HT,205799.99999999997,686000.0000000002,14.079679808311331,4.223903942493397,11.60950507229713
MAIN,0.0,0.7,400,rate,RA-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,,RA-OR/HT,205799.99999999997,686000.0000000002,3.333333333333335,1.0,0.9999500000000013
MAIN,0.0,0.7,400,rate,DEF-0.25-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,,DEF-0.25-OR/HT,205799.99999999997,686000.0000000002,3.333333333333335,1.0,0.9999500000000013
MAIN,0.0,0.7,400,rate,DEF-0.5-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,,DEF-0.5-OR/HT,205799.99999999997,686000.0000000002,3.333333333333335,1.0,0.9999500000000013
MAIN,0.0,0.7,400,rate,DEF-0.75-OR,HT,686000.0000000002,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.71000000025,,DEF-0.75-OR/HT,205799.99999999997,686000.0000000002,3.333333333333335,1.0,0.9999500000000013
MAIN,0.0,0.7,400,rate,EQ-P,DIFF-OR,205799.9999999999,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.7099999999,,EQ-P/DIFF-OR,205799.99999999997,686000.0000000002,0.9999999999999997,0.29999999999999977,0.9999499999999997
MAIN,0.0,0.7,400,rate,SRSWOR,DIFF-OR,205799.99999999997,,,,,,,,,SRSWOR/DIFF-OR,205799.99999999997,686000.0000000002,1.0,0.2999999999999999,
MAIN,0.0,0.7,400,rate,RA-OR,DIFF-OR,205799.9999999999,0.02,0.02,50.0,0.0,0.0,19.798989873223334,205789.7099999999,,RA-OR/DIFF-OR,205799.99999999997,686000.0000000002,0.9999999999999997,0.29999999999999977,0.9999499999999997
MAIN,0.0,0.7,400,dollars,EQ-P,HT,661343529529.3392,0.02,0.02,50.0,0.0,0.0,19.798989873223334,536668832194.74536,,EQ-P/HT,536695666978.0944,661343529529.3392,1.2322505476019288,1.0,0.9999499999999997
MAIN,0.0,0.7,400,dollars,SRSWOR,EXP,536695666978.0944,,,,,,,,,SRSWOR/EXP,536695666978.0944,661343529529.3392,1.0,0.811523274991511,
MAIN,0.0,0.7,400,dollars,ST-PROP,EXP,258397984223.05933,,,,,,,,"[np.int64(254), np.int64(75), np.int64(40), np.int64(22), np.int64(9)]",ST-PROP/EXP,536695666978.0944,661343529529.3392,0.4814609100125379,0.3907167344737679,
MAIN,0.0,0.7,400,dollars,ST-EQD,EXP,75994201415.38385,,,,,,,,"[np.int64(80), np.int64(80), np.int64(80), np.int64(80), np.int64(80)]",ST-EQD/EXP,536695666978.0944,661343529529.3392,0.14159645044886415,0.11490881519543546,
MAIN,0.0,0.7,400,dollars,PPS-A,HT,168230273714.63568,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,50461728932.79877,,PPS-A/HT,536695666978.0944,661343529529.3392,0.3134556212496907,0.2543765323210476,0.09402298553466502
MAIN,0.0,0.7,400,dollars,RA-OR,HT,168230273714.63568,6.518257446423344e-05,0.7548035511562711,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,50461728932.79877,,RA-OR/HT,536695666978.0944,661343529529.3392,0.3134556212496907,0.2543765323210476,0.09402298553466502
MAIN,0.0,0.7,400,dollars,DEF-0.25-OR,HT,293057960001.36206,0.015016295643616,0.2037008877890677,66.5943201794335,0.2762640542931926,0.0,19.76469728432529,171390931972.93143,,DEF-0.25-OR/HT,536695666978.0944,661343529529.3392,0.5460412260293568,0.4431251640277235,0.3193447283410374
MAIN,0.0,0.7,400,dollars,DEF-0.5-OR,HT,216911875458.7015,0.0100325912872321,0.3874017755781355,99.67514586910768,0.5175741825262512,0.0,19.661460651845335,97392176376.829,,DEF-0.5-OR/HT,536695666978.0944,661343529529.3392,0.4041617788346238,0.32798669038626865,0.18146629900182168
MAIN,0.0,0.7,400,dollars,DEF-0.75-OR,HT,182267005940.52216,0.0050488869308481,0.5711026633672033,198.0634570939,0.8337664922857714,0.0,19.488184334851216,64052660588.53876,,DEF-0.75-OR/HT,536695666978.0944,661343529529.3392,0.3396096096076019,0.2756011026073496,0.11934633448634328
MAIN,0.0,0.7,400,dollars,EQ-P,DIFF-OR,198403058858.8017,0.02,0.02,50.0,0.0,0.0,19.798989873223334,198393138705.8587,,EQ-P/DIFF-OR,536695666978.0944,661343529529.3392,0.3696751642805785,0.2999999999999999,0.36965668052236433
MAIN,0.0,0.7,400,dollars,SRSWOR,DIFF-OR,198403058858.80164,,,,,,,,,SRSWOR/DIFF-OR,536695666978.0944,661343529529.3392,0.3696751642805784,0.2999999999999998,
MAIN,0.0,0.7,400,dollars,RA-OR,DIFF-OR,50469082114.390656,6.518257446423344e-05,0.7548035511562712,15341.523531702687,1.7774773876602563,0.0,19.242976377272033,50461728932.79874,,RA-OR/DIFF-OR,536695666978.0944,661343529529.3392,0.09403668637490711,0.07631295969631421,0.09402298553466497
MAIN,0.75,0.05,100,rate,EQ-P,HT,198999.99999999997,0.005,0.005,200.0,0.0,0.0,9.974968671630002,189041.0807700764,,EQ-P/HT,189050.5332967412,198999.99999999997,1.052628609556164,1.0,0.9999500000000002
MAIN,0.75,0.05,100,rate,SRSWOR,EXP,189050.5332967412,,,,,,,,,SRSWOR/EXP,189050.5332967412,198999.99999999997,1.0,0.9500026798831217,
MAIN,0.75,0.05,100,rate,ST-PROP,EXP,189332.150265094,,,,,,,,"[np.int64(64), np.int64(19), np.int64(10), np.int64(5), np.int64(2)]",ST-PROP/EXP,189050.5332967412,198999.99999999997,1.0014896385820333,0.9514178405281107,
MAIN,0.75,0.05,100,rate,ST-EQD,EXP,364905.2048233557,,,,,,,,"[np.int64(20), np.int64(20), np.int64(20), np.int64(20), np.int64(20)]",ST-EQD/EXP,189050.5332967412,198999.99999999997,1.9301992883066141,1.8336944965997777,
MAIN,0.75,0.05,100,rate,PPS-A,HT,556711.3183630743,1.629564361605836e-05,0.1887008877890677,61366.09412681075,1.7774773876602563,0.0,9.90672795331615,546660.564944966,,PPS-A/HT,189050.5332967412,198999.99999999997,2.944775180767347,2.7975443133822835,2.8916108059156116
MAIN,0.75,0.05,100,rate,RA-OR,HT,171382.13818009227,0.000852684683535,0.0220426695212824,1172.766462573513,0.3673267543855003,0.0,9.970952486762904,161454.45433303236,,RA-OR/HT,189050.5332967412,198999.99999999997,0.9065414161571503,0.8612167747743331,0.854028029001151
MAIN,0.75,0.05,100,rate,DEF-0.25-OR,HT,184819.87173536705,0.0039631711708837,0.0092606673803206,252.32319192940815,0.0930669810819637,0.0,9.974717707450685,174870.26614827936,,DEF-0.25-OR/HT,189050.5332967412,198999.99999999997,0.9776215306690855,0.9287430740470708,0.9249921864742697
MAIN,0.75,0.05,100,rate,DEF-0.5-OR,HT,176989.1505534292,0.0029263423417675,0.0135213347606412,341.7235180337778,0.1803514447131909,0.0,9.973964777024271,167047.85414200954,,DEF-0.5-OR/HT,189050.5332967412,198999.99999999997,0.9362002183597125,0.8893927163488906,0.8836148263057508
