dgp,sigma,prevalence,info,rep,n_pos,degenerate,rank_deficient,separated,sm_warning,converged,max_abs_beta,fallback,strata_all_pos,strata_all_neg
MAIN,0.0,0.05,COR-2000,107,105,False,False,False,,True,2.691688116013087,False,,
MAIN,0.0,0.05,COR-2000,108,90,False,False,False,,True,3.228133986451178,False,,
MAIN,0.0,0.05,COR-2000,109,89,False,False,False,,True,3.141447871348614,False,,
MAIN,0.0,0.05,COR-2000,110,102,False,False,False,,True,2.902820737274965,False,,
MAIN,0.0,0.05,COR-2000,111,98,False,False,False,,True,2.915388024278248,False,,
MAIN,0.0,0.05,COR-2000,112,89,False,False,False,,True,2.981801047662747,False,,
MAIN,0.0,0.05,COR-2000,113,108,False,False,False,,True,2.831244071740064,False,,
MAIN,0.0,0.05,COR-2000,114,99,False,False,False,,True,2.9242433786430047,False,,
MAIN,0.0,0.05,COR-2000,115,95,False,False,False,,True,3.0208187560875404,False,,
MAIN,0.0,0.05,COR-2000,116,95,False,False,False,,True,3.0602338121929917,False,,
MAIN,0.0,0.05,COR-2000,117,105,False,False,False,,True,2.7364461386208854,False,,
MAIN,0.0,0.05,COR-2000,118,92,False,False,False,,True,3.116101437348781,False,,
MAIN,0.0,0.05,COR-2000,119,105,False,False,False,,True,2.8733737399064054,False,,
MAIN,0.0,0.05,COR-2000,120,93,False,False,False,,True,2.987245956657556,False,,
MAIN,0.0,0.05,COR-2000,121,92,False,False,False,,True,3.077550628432154,False,,
MAIN,0.0,0.05,COR-2000,122,90,False,False,False,,True,3.043381270791163,False,,
MAIN,0.0,0.05,COR-2000,123,100,False,False,False,,True,3.1128903691228036,False,,
MAIN,0.0,0.05,COR-2000,124,109,False,False,False,,True,2.9622820536334373,False,,
MAIN,0.0,0.05,COR-2000,125,110,False,False,False,,True,2.829521722341412,False,,
MAIN,0.0,0.05,COR-2000,126,113,False,False,False,,True,2.8773572458297485,False,,
MAIN,0.0,0.05,COR-2000,127,102,False,False,False,,True,2.947967547706029,False,,
MAIN,0.0,0.05,COR-2000,128,105,False,False,False,,True,2.985439210276385,False,,
MAIN,0.0,0.05,COR-2000,129,122,False,False,False,,True,2.66550526376313,False,,
MAIN,0.0,0.05,COR-2000,130,93,False,False,False,,True,3.1082233370747505,False,,
MAIN,0.0,0.05,COR-2000,131,94,False,False,False,,True,2.999157343839529,False,,
MAIN,0.0,0.05,COR-2000,132,102,False,False,False,,True,2.7887910104478815,False,,
MAIN,0.0,0.05,COR-2000,133,112,False,False,False,,True,2.7453806740717392,False,,
MAIN,0.0,0.05,COR-2000,134,98,False,False,False,,True,2.986831332684383,False,,
MAIN,0.0,0.05,COR-2000,135,83,False,False,False,,True,3.0261286955559132,False,,
MAIN,0.0,0.05,COR-2000,136,82,False,False,False,,True,3.1816725214159187,False,,
MAIN,0.0,0.05,COR-2000,137,116,False,False,False,,True,2.716191918504946,False,,
MAIN,0.0,0.05,COR-2000,138,103,False,False,False,,True,2.902782709127578,False,,
MAIN,0.0,0.05,COR-2000,139,91,False,False,False,,True,3.1349075066142853,False,,
MAIN,0.0,0.05,COR-2000,140,111,False,False,False,,True,2.9305602431551128,False,,
MAIN,0.0,0.05,COR-2000,141,92,False,False,False,,True,3.009305829139465,False,,
MAIN,0.0,0.05,COR-2000,142,106,False,False,False,,True,3.089475224585136,False,,
MAIN,0.0,0.05,COR-2000,143,123,False,False,False,,True,2.6782901141304984,False,,
MAIN,0.0,0.05,COR-2000,144,112,False,False,False,,True,2.7495403891370924,False,,
MAIN,0.0,0.05,COR-2000,145,84,False,False,False,,True,3.169938174823206,False,,
MAIN,0.0,0.05,COR-2000,146,97,False,False,False,,True,3.0762092283778406,False,,
MAIN,0.0,0.05,COR-2000,147,106,False,False,False,,True,3.0115439892829,False,,
MAIN,0.0,0.05,COR-2000,148,109,False,False,False,,True,3.0694699100448277,False,,
MAIN,0.0,0.05,COR-2000,149,97,False,False,False,,True,3.0238424516582527,False,,
MAIN,0.0,0.05,COR-2000,150,102,False,False,False,,True,3.0726554854523043,False,,
MAIN,0.0,0.05,COR-2000,151,93,False,False,False,,True,2.9726837935858783,False,,
MAIN,0.0,0.05,COR-2000,152,103,False,False,False,,True,2.871459658190762,False,,
MAIN,0.0,0.05,COR-2000,153,83,False,False,False,,True,3.2350527238661426,False,,
MAIN,0.0,0.05,COR-2000,154,92,False,False,False,,True,3.0444536335309658,False,,
MAIN,0.0,0.05,COR-2000,155,83,False,False,False,,True,3.146551607093208,False,,
MAIN,0.0,0.05,COR-2000,156,110,False,False,False,,True,2.916320848213273,False,,
MAIN,0.0,0.05,COR-2000,157,92,False,False,False,,True,3.0842425831989497,False,,
MAIN,0.0,0.05,COR-2000,158,96,False,False,False,,True,2.974380215088265,False,,
MAIN,0.0,0.05,COR-2000,159,117,False,False,False,,True,2.8781858178250084,False,,
MAIN,0.0,0.05,COR-2000,160,106,False,False,False,,True,2.884130254153716,False,,
MAIN,0.0,0.05,COR-2000,161,109,False,False,False,,True,2.726498117276216,False,,
MAIN,0.0,0.05,COR-2000,162,93,False,False,False,,True,3.102655580137684,False,,
MAIN,0.0,0.05,COR-2000,163,96,False,False,False,,True,2.8314931119348574,False,,
MAIN,0.0,0.05,COR-2000,164,95,False,False,False,,True,2.964487284017061,False,,
MAIN,0.0,0.05,COR-2000,165,98,False,False,False,,True,2.970976384998392,False,,
MAIN,0.0,0.05,COR-2000,166,111,False,False,False,,True,2.885742346040942,False,,
MAIN,0.0,0.05,COR-2000,167,93,False,False,False,,True,3.0371666818232366,False,,
MAIN,0.0,0.05,COR-2000,168,96,False,False,False,,True,3.009758853866026,False,,
MAIN,0.0,0.05,COR-2000,169,98,False,False,False,,True,2.8931983203915363,False,,
MAIN,0.0,0.05,COR-2000,170,90,False,False,False,,True,3.0412274436551794,False,,
MAIN,0.0,0.05,COR-2000,171,95,False,False,False,,True,3.0718224795394926,False,,
MAIN,0.0,0.05,COR-2000,172,113,False,False,False,,True,2.841514324406501,False,,
MAIN,0.0,0.05,COR-2000,173,97,False,False,False,,True,2.957211505031017,False,,
MAIN,0.0,0.05,COR-2000,174,97,False,False,False,,True,3.165169025650935,False,,
MAIN,0.0,0.05,COR-2000,175,94,False,False,False,,True,3.0052984695276184,False,,
MAIN,0.0,0.05,COR-2000,176,124,False,False,False,,True,2.8184076157822537,False,,
MAIN,0.0,0.05,COR-2000,177,100,False,False,False,,True,2.815042700524187,False,,
MAIN,0.0,0.05,COR-2000,178,99,False,False,False,,True,3.0352639509858093,False,,
MAIN,0.0,0.05,COR-2000,179,92,False,False,False,,True,3.0252113213041065,False,,
MAIN,0.0,0.05,COR-2000,180,102,False,False,False,,True,2.8759064681156348,False,,
MAIN,0.0,0.05,COR-2000,181,109,False,False,False,,True,2.9528396121397877,False,,
MAIN,0.0,0.05,COR-2000,182,97,False,False,False,,True,3.050631575761372,False,,
MAIN,0.0,0.05,COR-2000,183,99,False,False,False,,True,2.9892651827799734,False,,
MAIN,0.0,0.05,COR-2000,184,98,False,False,False,,True,2.951553361612604,False,,
MAIN,0.0,0.05,COR-2000,185,111,False,False,False,,True,2.857652264840203,False,,
MAIN,0.0,0.05,COR-2000,186,104,False,False,False,,True,2.81833564942532,False,,
MAIN,0.0,0.05,COR-2000,187,97,False,False,False,,True,2.988521433964625,False,,
MAIN,0.0,0.05,COR-2000,188,108,False,False,False,,True,2.943684358747821,False,,
MAIN,0.0,0.05,COR-2000,189,113,False,False,False,,True,2.8271921151685047,False,,
MAIN,0.0,0.05,COR-2000,190,91,False,False,False,,True,3.1461975561675612,False,,
MAIN,0.0,0.05,COR-2000,191,104,False,False,False,,True,2.8777718077155416,False,,
MAIN,0.0,0.05,COR-2000,192,93,False,False,False,,True,3.072083753507881,False,,
MAIN,0.0,0.05,COR-2000,193,76,False,False,False,,True,3.0092902328325435,False,,
MAIN,0.0,0.05,COR-2000,194,113,False,False,False,,True,3.1210431719301184,False,,
MAIN,0.0,0.05,COR-2000,195,94,False,False,False,,True,2.961272075054424,False,,
MAIN,0.0,0.05,COR-2000,196,109,False,False,False,,True,2.841098059133673,False,,
MAIN,0.0,0.05,COR-2000,197,92,False,False,False,,True,2.974922380485558,False,,
MAIN,0.0,0.05,COR-2000,198,87,False,False,False,,True,3.1061450061623512,False,,
MAIN,0.0,0.05,COR-2000,199,101,False,False,False,,True,2.9544013941634875,False,,
MAIN,0.0,0.05,COR-500,0,28,False,False,False,,True,2.8730495948146215,False,,
MAIN,0.0,0.05,COR-500,1,23,False,False,True,,True,21.67263668984325,False,,
MAIN,0.0,0.05,COR-500,2,25,False,False,False,,True,3.1862962481711854,False,,
MAIN,0.0,0.05,COR-500,3,26,False,False,False,,True,2.7815217159648338,False,,
MAIN,0.0,0.05,COR-500,4,24,False,False,True,,True,166.67922373906063,True,,
MAIN,0.0,0.05,COR-500,5,24,False,False,False,,True,2.964656117892613,False,,
MAIN,0.0,0.05,COR-500,6,29,False,False,False,,True,2.7771984496449766,False,,
MAIN,0.0,0.05,COR-500,7,20,False,False,False,,True,3.2803775834101163,False,,
MAIN,0.0,0.05,COR-500,8,29,False,False,False,,True,3.0955601061422655,False,,
MAIN,0.0,0.05,COR-500,9,23,False,False,False,,True,2.8888296620049028,False,,
MAIN,0.0,0.05,COR-500,10,31,False,False,False,,True,2.565317982986282,False,,
MAIN,0.0,0.05,COR-500,11,19,False,False,False,,True,3.3344650628439343,False,,
MAIN,0.0,0.05,COR-500,12,22,False,False,False,,True,2.939726244040448,False,,
MAIN,0.0,0.05,COR-500,13,21,False,False,True,,True,20.354939645826114,False,,
MAIN,0.0,0.05,COR-500,14,30,False,False,False,,True,2.7576288725550433,False,,
MAIN,0.0,0.05,COR-500,15,28,False,False,False,,True,3.073119151342583,False,,
MAIN,0.0,0.05,COR-500,16,27,False,False,False,,True,3.0625771005104863,False,,
MAIN,0.0,0.05,COR-500,17,23,False,False,False,,True,3.105940625450063,False,,
MAIN,0.0,0.05,COR-500,18,24,False,False,False,,True,3.1617388466135274,False,,
MAIN,0.0,0.05,COR-500,19,29,False,False,False,,True,2.604909979945534,False,,
MAIN,0.0,0.05,COR-500,20,29,False,False,False,,True,3.03284530198602,False,,
MAIN,0.0,0.05,COR-500,21,23,False,False,False,,True,2.8303574973576087,False,,
MAIN,0.0,0.05,COR-500,22,23,False,False,False,,True,3.3587750201267843,False,,
MAIN,0.0,0.05,COR-500,23,24,False,False,False,,True,3.118381450418137,False,,
MAIN,0.0,0.05,COR-500,24,28,False,False,False,,True,2.822264573339649,False,,
MAIN,0.0,0.05,COR-500,25,29,False,False,False,,True,2.808895952423372,False,,
MAIN,0.0,0.05,COR-500,26,18,False,False,True,,True,20.38925980289445,False,,
MAIN,0.0,0.05,COR-500,27,24,False,False,False,,True,3.0225111083346596,False,,
MAIN,0.0,0.05,COR-500,28,30,False,False,False,,True,2.853325452501066,False,,
MAIN,0.0,0.05,COR-500,29,26,False,False,False,,True,3.042624768554697,False,,
MAIN,0.0,0.05,COR-500,30,26,False,False,False,,True,3.2511650624740547,False,,
MAIN,0.0,0.05,COR-500,31,24,False,False,True,,True,20.873696382103812,False,,
MAIN,0.0,0.05,COR-500,32,30,False,False,False,,True,2.695400153160036,False,,
MAIN,0.0,0.05,COR-500,33,26,False,False,False,,True,3.008296954853233,False,,
MAIN,0.0,0.05,COR-500,34,32,False,False,False,,True,2.686629767082147,False,,
MAIN,0.0,0.05,COR-500,35,26,False,False,False,,True,2.98719076209266,False,,
MAIN,0.0,0.05,COR-500,36,33,False,False,False,,True,2.7920129914154375,False,,
MAIN,0.0,0.05,COR-500,37,19,False,False,False,,True,3.171006459866171,False,,
MAIN,0.0,0.05,COR-500,38,22,False,False,False,,True,3.218077970848288,False,,
MAIN,0.0,0.05,COR-500,39,22,False,False,False,,True,3.1662573162331524,False,,
MAIN,0.0,0.05,COR-500,40,21,False,False,False,,True,3.131929411672159,False,,
MAIN,0.0,0.05,COR-500,41,20,False,False,False,,True,3.4226868072422785,False,,
MAIN,0.0,0.05,COR-500,42,24,False,False,False,,True,3.1337650626874716,False,,
MAIN,0.0,0.05,COR-500,43,41,False,False,False,,True,2.3741879390152807,False,,
MAIN,0.0,0.05,COR-500,44,22,False,False,False,,True,3.0546771892436455,False,,
MAIN,0.0,0.05,COR-500,45,30,False,False,False,,True,2.9161521753772726,False,,
MAIN,0.0,0.05,COR-500,46,25,False,False,False,,True,3.22328983545046,False,,
MAIN,0.0,0.05,COR-500,47,20,False,False,False,,True,2.9485203798921615,False,,
MAIN,0.0,0.05,COR-500,48,20,False,False,False,,True,3.3884536480286545,False,,
MAIN,0.0,0.05,COR-500,49,28,False,False,False,,True,2.582434004245816,False,,
MAIN,0.0,0.05,COR-500,50,16,False,False,False,,True,3.602437025941507,False,,
MAIN,0.0,0.05,COR-500,51,34,False,False,False,,True,2.529596496655829,False,,
MAIN,0.0,0.05,COR-500,52,24,False,False,False,,True,3.422318054926239,False,,
MAIN,0.0,0.05,COR-500,53,21,False,False,False,,True,3.262516841676036,False,,
MAIN,0.0,0.05,COR-500,54,24,False,False,False,,True,3.0399070914451,False,,
MAIN,0.0,0.05,COR-500,55,34,False,False,False,,True,2.650315661819745,False,,
MAIN,0.0,0.05,COR-500,56,34,False,False,False,,True,2.763252543987126,False,,
MAIN,0.0,0.05,COR-500,57,23,False,False,False,,True,2.9949372499113434,False,,
MAIN,0.0,0.05,COR-500,58,27,False,False,False,,True,2.6709674587088377,False,,
MAIN,0.0,0.05,COR-500,59,22,False,False,False,,True,3.141016092836816,False,,
MAIN,0.0,0.05,COR-500,60,26,False,False,True,,True,20.70710579001794,False,,
MAIN,0.0,0.05,COR-500,61,16,False,False,True,,True,21.493623679745625,False,,
MAIN,0.0,0.05,COR-500,62,34,False,False,False,,True,2.6829779004235794,False,,
MAIN,0.0,0.05,COR-500,63,25,False,False,True,,True,20.697674386685424,False,,
MAIN,0.0,0.05,COR-500,64,23,False,False,False,,True,3.1772848459053127,False,,
MAIN,0.0,0.05,COR-500,65,31,False,False,False,,True,2.7850147366048428,False,,
MAIN,0.0,0.05,COR-500,66,23,False,False,False,,True,3.257073591764752,False,,
MAIN,0.0,0.05,COR-500,67,35,False,False,False,,True,2.7938077140499646,False,,
MAIN,0.0,0.05,COR-500,68,30,False,False,False,,True,3.059913103091767,False,,
MAIN,0.0,0.05,COR-500,69,23,False,False,False,,True,3.106039055448034,False,,
MAIN,0.0,0.05,COR-500,70,26,False,False,False,,True,2.894264702792795,False,,
MAIN,0.0,0.05,COR-500,71,31,False,False,False,,True,2.9760793783870545,False,,
MAIN,0.0,0.05,COR-500,72,29,False,False,False,,True,2.5927859785693936,False,,
MAIN,0.0,0.05,COR-500,73,27,False,False,True,,True,20.785702773925962,False,,
MAIN,0.0,0.05,COR-500,74,22,False,False,False,,True,3.096799620609711,False,,
MAIN,0.0,0.05,COR-500,75,24,False,False,False,,True,3.2251327393874827,False,,
MAIN,0.0,0.05,COR-500,76,28,False,False,False,,True,2.809992289339333,False,,
MAIN,0.0,0.05,COR-500,77,27,False,False,False,,True,2.822774720932049,False,,
MAIN,0.0,0.05,COR-500,78,28,False,False,False,,True,2.8942244768250176,False,,
MAIN,0.0,0.05,COR-500,79,23,False,False,False,,True,3.3436796139097744,False,,
MAIN,0.0,0.05,COR-500,80,34,False,False,False,,True,2.6316336778307745,False,,
MAIN,0.0,0.05,COR-500,81,27,False,False,False,,True,2.740674314928071,False,,
MAIN,0.0,0.05,COR-500,82,28,False,False,False,,True,2.689206418159139,False,,
MAIN,0.0,0.05,COR-500,83,30,False,False,False,,True,4.223434938279407,False,,
MAIN,0.0,0.05,COR-500,84,26,False,False,False,,True,2.8960906168135248,False,,
MAIN,0.0,0.05,COR-500,85,32,False,False,False,,True,2.9199221885507227,False,,
MAIN,0.0,0.05,COR-500,86,26,False,False,False,,True,2.9056798709185987,False,,
MAIN,0.0,0.05,COR-500,87,24,False,False,False,,True,3.124157222732971,False,,
MAIN,0.0,0.05,COR-500,88,34,False,False,False,,True,2.5590616514542797,False,,
MAIN,0.0,0.05,COR-500,89,24,False,False,False,,True,3.880383499015866,False,,
MAIN,0.0,0.05,COR-500,90,29,False,False,False,,True,2.6281736639978837,False,,
MAIN,0.0,0.05,COR-500,91,24,False,False,False,,True,3.1647781883050046,False,,
MAIN,0.0,0.05,COR-500,92,31,False,False,False,,True,2.7976120935825666,False,,
MAIN,0.0,0.05,COR-500,93,24,False,False,False,,True,3.0801434987066623,False,,
MAIN,0.0,0.05,COR-500,94,21,False,False,False,,True,3.415448508020831,False,,
MAIN,0.0,0.05,COR-500,95,20,False,False,False,,True,3.1040361789487703,False,,
MAIN,0.0,0.05,COR-500,96,30,False,False,False,,True,2.478123640532483,False,,
MAIN,0.0,0.05,COR-500,97,31,False,False,False,,True,2.8841229861099835,False,,
MAIN,0.0,0.05,COR-500,98,24,False,False,False,,True,2.9659954637395014,False,,
MAIN,0.0,0.05,COR-500,99,27,False,False,False,,True,3.130217564910554,False,,
MAIN,0.0,0.05,COR-500,100,34,False,False,False,,True,2.6866865121908834,False,,
MAIN,0.0,0.05,COR-500,101,28,False,False,False,,True,2.781245618138694,False,,
MAIN,0.0,0.05,COR-500,102,27,False,False,False,,True,2.915683986245556,False,,
MAIN,0.0,0.05,COR-500,103,22,False,False,False,,True,3.027977224168819,False,,
MAIN,0.0,0.05,COR-500,104,15,False,False,False,,True,3.5112210373125787,False,,
MAIN,0.0,0.05,COR-500,105,25,False,False,True,,True,20.421247146983767,False,,
MAIN,0.0,0.05,COR-500,106,17,False,False,False,,True,3.2603408933150897,False,,
MAIN,0.0,0.05,COR-500,107,20,False,False,False,,True,3.274384635948418,False,,
MAIN,0.0,0.05,COR-500,108,28,False,False,False,,True,3.0251403018011427,False,,
MAIN,0.0,0.05,COR-500,109,24,False,False,False,,True,2.8993791064491035,False,,
MAIN,0.0,0.05,COR-500,110,31,False,False,False,,True,3.0864461856552885,False,,
MAIN,0.0,0.05,COR-500,111,31,False,False,False,,True,2.789085295929588,False,,
MAIN,0.0,0.05,COR-500,112,23,False,False,False,,True,3.315411016082863,False,,
MAIN,0.0,0.05,COR-500,113,21,False,False,True,,True,21.39656769259839,False,,
MAIN,0.0,0.05,COR-500,114,23,False,False,False,,True,3.396469947858404,False,,
MAIN,0.0,0.05,COR-500,115,27,False,False,False,,True,2.9019188804730613,False,,
MAIN,0.0,0.05,COR-500,116,24,False,False,False,,True,3.2572299859244946,False,,
MAIN,0.0,0.05,COR-500,117,26,False,False,False,,True,3.1046960016404466,False,,
MAIN,0.0,0.05,COR-500,118,26,False,False,False,,True,2.715660949785808,False,,
MAIN,0.0,0.05,COR-500,119,19,False,False,False,,True,3.3063342556504765,False,,
MAIN,0.0,0.05,COR-500,120,25,False,False,False,,True,2.875480855210669,False,,
MAIN,0.0,0.05,COR-500,121,22,False,False,False,,True,2.86345183702318,False,,
MAIN,0.0,0.05,COR-500,122,22,False,False,False,,True,3.2652226297687514,False,,
MAIN,0.0,0.05,COR-500,123,25,False,False,False,,True,2.9480214551473445,False,,
MAIN,0.0,0.05,COR-500,124,22,False,False,False,,True,3.22993333467396,False,,
MAIN,0.0,0.05,COR-500,125,28,False,False,True,,True,21.802601656341714,False,,
MAIN,0.0,0.05,COR-500,126,28,False,False,False,,True,2.841833404411428,False,,
MAIN,0.0,0.05,COR-500,127,16,False,False,False,,True,3.383471431147006,False,,
MAIN,0.0,0.05,COR-500,128,16,False,False,True,,True,21.31601287196179,False,,
MAIN,0.0,0.05,COR-500,129,24,False,False,False,,True,3.3278157745081565,False,,
MAIN,0.0,0.05,COR-500,130,27,False,False,True,,True,21.723070263737256,False,,
MAIN,0.0,0.05,COR-500,131,32,False,False,False,,True,2.6710271850727563,False,,
MAIN,0.0,0.05,COR-500,132,28,False,False,False,,True,2.8115927779118595,False,,
MAIN,0.0,0.05,COR-500,133,24,False,False,False,,True,3.0932589947657783,False,,
MAIN,0.0,0.05,COR-500,134,22,False,False,True,,True,21.43136148335242,False,,
MAIN,0.0,0.05,COR-500,135,16,False,False,True,RuntimeWarning,True,595.8440248613176,True,,
MAIN,0.0,0.05,COR-500,136,23,False,False,False,,True,3.39658743409934,False,,
MAIN,0.0,0.05,COR-500,137,22,False,False,False,,True,3.363311934632084,False,,
MAIN,0.0,0.05,COR-500,138,21,False,False,False,,True,3.2892366479857147,False,,
MAIN,0.0,0.05,COR-500,139,24,False,False,False,,True,2.914747056549836,False,,
MAIN,0.0,0.05,COR-500,140,28,False,False,False,,True,2.7661843313311887,False,,
MAIN,0.0,0.05,COR-500,141,18,False,False,False,,True,5.372065394378071,False,,
MAIN,0.0,0.05,COR-500,142,22,False,False,False,,True,3.311494010940952,False,,
MAIN,0.0,0.05,COR-500,143,22,False,False,False,,True,3.3482204170511416,False,,
MAIN,0.0,0.05,COR-500,144,27,False,False,False,,True,3.388185705806614,False,,
MAIN,0.0,0.05,COR-500,145,26,False,False,False,,True,2.8153094473499274,False,,
MAIN,0.0,0.05,COR-500,146,25,False,False,False,,True,2.8576381373971467,False,,
MAIN,0.0,0.05,COR-500,147,21,False,False,False,,True,3.0949222088407877,False,,
MAIN,0.0,0.05,COR-500,148,22,False,False,True,RuntimeWarning,True,5277.219929370382,True,,
MAIN,0.0,0.05,COR-500,149,17,False,False,False,,True,3.241866337675157,False,,
MAIN,0.0,0.05,COR-500,150,20,False,False,False,,True,3.088336516421185,False,,
MAIN,0.0,0.05,COR-500,151,31,False,False,False,,True,3.060839358886691,False,,
MAIN,0.0,0.05,COR-500,152,30,False,False,False,,True,2.627938299999915,False,,
MAIN,0.0,0.05,COR-500,153,26,False,False,False,,True,2.9024114525351568,False,,
MAIN,0.0,0.05,COR-500,154,25,False,False,False,,True,2.9597669843089847,False,,
MAIN,0.0,0.05,COR-500,155,21,False,False,False,,True,3.0381615520768177,False,,
MAIN,0.0,0.05,COR-500,156,26,False,False,False,,True,3.3490144346249235,False,,
